43719	10027374
43638	10025482
44056	10033371
41254	10016256
42714	10022437
40469	10005734
41996	10020466
46304	10061920
42777	10022437
45900	10048010
42665	10022437
40959	10013709
46228	10061428
40001	10000059
45077	10044565
42785	10022437
40415	10003402
40753	10012601
42239	10020765
44202	10033775
45449	10047899
42471	10020937
41726	10022086
46312	10061598
44964	10043458
44229	10016326
45750	10048010
43066	10022437
41938	10019211
40720	10012378
41056	10013911
42558	10022437
42853	10022437
40038	10000087
44931	10000125
45241	10047700
43415	10022437
45860	10048010
42141	10020642
40087	10000125
44383	10022437
44060	10033371
40188	10000125
41081	10013946
40034	10000087
42632	10022437
44945	10043431
44845	10042458
43803	10028334
42719	10022437
46322	10058920
45755	10048010
41634	10016322
43587	10025482
46110	10052904
44578	10041349
42327	10020765
43051	10022437
42298	10020765
44624	10041349
43823	10028347
42742	10022437
42919	10022437
41935	10019211
42407	10020765
45152	10044565
41340	10016256
42566	10022437
45225	10047700
40200	10000125
44612	10000125
45155	10044565
41934	10019211
43883	10028813
43073	10022437
45240	10041349
42002	10020466
45525	10048010
41431	10016256
42657	10022437
46299	10061920
41381	10016256
44591	10041349
44003	10029412
41825	10019211
45328	10047899
41252	10016256
41211	10016256
46222	10061428
41548	10016322
45146	10044565
41275	10016256
42901	10022437
43682	10025482
43170	10022437
45339	10047899
44375	10037844
40698	10012378
45145	10044565
41238	10016256
40506	10022437
45595	10048010
44635	10041349
42583	10022437
42111	10020642
45262	10047700
42313	10020765
40561	10010305
42630	10022437
43562	10025482
45488	10047899
45522	10048010
41498	10016322
43139	10022437
45027	10044565
42251	10022437
42601	10022437
42352	10020765
40281	10002368
42119	10020642
44489	10020765
42506	10021654
44932	10043248
45535	10048010
44346	10037844
42921	10022437
41755	10022437
44075	10033371
40119	10027175
46220	10061428
43873	10028813
40181	10000125
41759	10022437
40639	10016322
46077	10015150
43789	10014551
43197	10022437
40713	10012378
45578	10048010
41212	10016256
44600	10041349
41064	10013911
44989	10038743
42581	10022437
43131	10022437
40543	10010071
41978	10020466
41467	10016322
42680	10022437
44380	10037844
41359	10016256
44097	10033371
45177	10046735
45494	10047899
43210	10022437
41558	10016322
44676	10041349
40537	10010071
42422	10020765
41272	10016256
43765	10061920
41200	10016256
44701	10041349
40843	10013573
45792	10048010
42485	10020937
42685	10022437
45928	10048010
42502	10043087
42387	10020765
43790	10055798
43710	10027175
44631	10041349
45764	10048010
43462	10022998
42918	10022437
41704	10016338
43821	10028347
40594	10011469
40800	10013573
42844	10022437
40847	10013573
40973	10016322
45615	10048010
43230	10022437
41629	10016322
45475	10047899
44538	10041349
40603	10011469
44198	10047700
44780	10041349
43818	10028347
45562	10048010
46366	10067484
42968	10022437
45567	10048010
43292	10022437
41741	10019063
41083	10013946
40053	10000125
40080	10000125
41305	10016256
45411	10047899
41325	10016256
46249	10061428
45715	10048010
42235	10020765
41627	10016322
44136	10033557
41286	10016256
44730	10041349
45201	10047513
45657	10048010
43279	10022437
42753	10022437
44109	10033371
45132	10044565
41102	10013946
42252	10022437
45188	10047340
41489	10016322
44420	10039897
42098	10020642
44856	10042458
42151	10020651
43863	10039101
44142	10033557
40945	10013663
45677	10048010
43952	10028813
43592	10025482
46108	10028836
41510	10016322
44062	10033371
42957	10022437
45515	10047899
46274	10052804
41071	10013911
40647	10011469
44859	10042458
42610	10041349
46178	10021654
40602	10011469
41875	10019211
43288	10020765
45637	10048010
42024	10020466
41300	10016256
43949	10028813
46283	10061920
41144	10015090
45959	10048010
41257	10016256
45224	10047700
46036	10048010
45955	10048010
43608	10025482
42865	10022437
40208	10000496
45917	10048010
40925	10013663
40186	10000125
44626	10041349
44871	10042458
41816	10041349
41663	10016330
43864	10033371
45570	10048010
43959	10028813
43806	10028334
41222	10016256
42131	10020642
42846	10022437
43341	10022437
42267	10020765
45317	10047899
41459	10016256
41905	10019211
40203	10000269
42190	10020751
45474	10047899
44241	10016256
42382	10020765
43766	10014551
41860	10019211
45279	10047895
41509	10013573
41616	10016322
42755	10022437
40609	10011469
44598	10041349
42522	10022004
41169	10015535
44792	10041349
41047	10013781
45377	10047899
41930	10019211
45625	10048010
40723	10012378
46371	10067484
40477	10013911
41991	10020466
44572	10041349
44362	10037844
40621	10011469
44693	10022437
43394	10022437
46393	10067484
42160	10020751
43013	10022437
40552	10010071
44522	10041052
44301	10037211
44286	10037211
44893	10042674
44515	10041002
44126	10033371
43295	10022437
44580	10041349
43667	10025482
44074	10033371
43251	10022437
44128	10048959
45249	10047700
44059	10022437
40332	10002855
45786	10048010
44788	10041349
45432	10047899
40986	10013709
46029	10041349
40393	10003239
41441	10016256
44427	10039906
45205	10016322
41428	10016256
42248	10022437
42027	10020466
40133	10041010
45403	10047899
45541	10048010
45803	10048010
43148	10022437
43812	10028347
40764	10013036
44584	10041349
41985	10020466
44910	10042945
43716	10043255
44308	10037211
42939	10022437
45272	10047895
44367	10037844
41517	10016322
44540	10033775
41845	10019211
40920	10013663
45051	10044565
42774	10022437
40259	10026749
45294	10047895
41044	10013781
45187	10047340
44942	10022437
42095	10020642
44823	10042209
43810	10028347
44815	10042033
40634	10011469
44621	10041349
41592	10016322
42166	10020751
44628	10013573
45872	10048010
42306	10020765
40934	10013663
46022	10048232
43801	10028334
46352	10067125
46294	10061920
44718	10041349
44204	10033775
45366	10047899
43246	10020765
43660	10025482
40121	10000125
44921	10013709
41725	10016825
42400	10020765
43411	10022437
42562	10022437
40993	10013709
42259	10020765
43557	10025482
42110	10020642
41187	10053615
45984	10048010
40583	10011469
46198	10061428
43718	10033775
43888	10028813
45692	10048010
40382	10020765
43255	10020765
45593	10048010
43580	10025482
43369	10022437
45426	10047899
46140	10058920
46167	10061428
44711	10041349
40872	10013573
46136	10001497
44255	10037087
41347	10016256
40849	10013573
42727	10022437
44812	10050012
44103	10033371
46121	10003402
41210	10016256
46351	10067125
40919	10013663
42000	10020466
42579	10022437
45020	10044565
46348	10066371
42355	10020765
45623	10048010
40929	10013663
42653	10022437
44995	10044565
40205	10000496
40978	10043087
45702	10048010
41013	10013781
43313	10022437
43233	10022437
44699	10041349
45710	10048010
43271	10022437
43894	10028813
40802	10013573
42363	10020765
44244	10037087
43848	10028596
45769	10048010
45197	10047513
42869	10022437
40854	10013573
40828	10013573
44168	10033557
41248	10016256
40556	10010305
45577	10048010
44727	10041349
40750	10012378
40458	10061428
45410	10047899
42525	10016825
46197	10061428
43954	10028813
42100	10020642
40968	10013709
40893	10013663
43469	10003239
42336	10041349
41769	10019133
42856	10022437
43272	10022437
45942	10048010
45223	10047700
42152	10020651
40709	10012378
42824	10022437
40835	10013573
40240	10022437
42318	10020765
41427	10016256
42656	10022437
45966	10048010
40216	10001488
44369	10037844
43579	10025482
43759	10027599
42301	10020765
45148	10033371
41188	10016173
44633	10041349
45382	10047899
40844	10013573
44601	10041349
40743	10012378
40994	10013709
43693	10026749
41874	10019211
41855	10019211
42013	10020466
43844	10028596
43150	10022437
42312	10020765
44707	10041349
43940	10028813
41831	10019211
41192	10047899
42174	10020751
44827	10042264
40658	10011469
41002	10013753
41290	10016256
43491	10024419
44378	10037844
45777	10048010
44912	10043071
42314	10020765
41881	10019211
41890	10019211
44904	10042772
44498	10040984
43211	10022437
42619	10022437
43783	10027951
44315	10037211
42193	10020751
43796	10028334
42943	10022437
43164	10022437
41179	10016322
42834	10041349
44826	10042209
45563	10048010
44853	10042458
40202	10000125
40593	10011469
41781	10019133
42540	10022437
40141	10000125
46331	10062519
45200	10047513
44238	10034972
41654	10016326
42128	10020642
40970	10013709
40086	10000125
42981	10022437
40485	10006514
40033	10000087
40527	10037087
43372	10022437
45284	10061428
43041	10022437
46335	10022437
42256	10020765
44517	10041002
45797	10048010
42370	10020765
42963	10022437
45106	10044565
45035	10044565
43628	10025482
43892	10028813
45673	10048010
46394	10033371
46386	10067484
41729	10017533
45665	10048010
41806	10019133
44658	10041349
44715	10041349
45173	10046735
44531	10022437
42104	10020642
42401	10020765
40596	10011469
44972	10010071
43975	10028813
45688	10048010
42660	10022437
40270	10002368
46398	10016322
43049	10022437
42849	10062519
44754	10041349
43045	10022437
43787	10027951
43917	10028813
41209	10016256
40495	10006514
42776	10022437
43106	10022437
42891	10022437
42361	10020765
42529	10055798
41159	10016322
42238	10022437
42479	10020937
40927	10013663
42674	10022437
43492	10033371
43834	10028391
41260	10016256
43184	10022437
44186	10033664
42751	10022437
41219	10016256
44824	10042209
41032	10013781
44705	10041349
44025	10029412
42081	10020642
44986	10044565
46358	10067484
42692	10022437
42388	10020765
45707	10048010
43305	10022437
41691	10016338
40199	10000125
42253	10022437
45265	10061598
42423	10020765
42772	10022437
45254	10047700
46112	10053615
40487	10006514
43829	10028347
44587	10041349
44848	10042458
42178	10020751
42047	10020642
46093	10052804
42947	10022437
45036	10044565
44610	10020765
45868	10048010
44643	10041349
41291	10016256
43811	10028347
45875	10048010
41054	10013911
46166	10061428
40247	10001540
44579	10041349
43181	10022437
42640	10022437
40666	10012110
42763	10022437
42934	10022437
44686	10016256
41392	10016256
45897	10048010
41959	10019303
46165	10061428
45941	10048010
43566	10025482
41760	10019303
42294	10020765
44464	10040914
44044	10029898
41944	10019211
42233	10020765
45242	10047700
43035	10022437
45260	10047700
40796	10013573
40856	10013573
40446	10003988
40371	10002855
42189	10020751
45685	10048010
41633	10016322
44101	10033371
45144	10044565
41292	10016256
43995	10020642
40404	10003239
44689	10022437
44210	10022437
40681	10012374
44343	10037844
44918	10022437
44423	10039897
45920	10048010
40783	10013573
45681	10048010
45721	10048010
40167	10000125
46300	10061920
42731	10022437
40035	10000087
40807	10013573
45877	10048010
44943	10061920
41295	10016256
41941	10019211
41342	10016256
43135	10022437
42703	10022437
46126	10055798
40878	10013573
46161	10061428
45834	10048010
40494	10006514
44465	10040914
42316	10020765
45055	10044565
43442	10022998
45626	10048010
44262	10037087
42937	10022437
43206	10022437
45923	10048010
43474	10024264
40636	10011469
46311	10062016
43785	10027951
43386	10022437
40285	10002368
45195	10029216
41157	10061428
45799	10048010
41170	10015535
40897	10013663
42563	10022437
42263	10020765
46105	10052804
45760	10048010
43231	10020765
41282	10016256
46362	10067484
46200	10061428
42031	10020466
41249	10016256
41229	10016256
43659	10025482
42202	10020751
40312	10011469
44376	10037844
43877	10028813
45251	10047700
42678	10022437
41617	10016322
44804	10041349
43946	10028813
40937	10013663
42495	10021030
46290	10061920
44445	10040108
41868	10019211
46087	10043087
42550	10022437
44898	10042674
43670	10025482
44926	10013709
40414	10003402
43967	10028813
40616	10011469
43191	10022437
44841	10042458
42074	10020642
43627	10025482
43916	10028813
46314	10061598
40983	10013709
40863	10013573
44092	10033371
41225	10016256
40357	10002855
45882	10048010
43003	10022437
45320	10047899
42697	10022437
44982	10006514
46046	10042674
46076	10022086
41014	10013781
40324	10002855
41244	10016256
44348	10037844
45395	10047899
44692	10041349
44537	10022437
44231	10061428
43847	10028596
44153	10033557
43865	10047700
43998	10020642
44371	10037844
40955	10033371
46334	10027374
45172	10046571
43158	10022437
46124	10055798
45481	10047899
42148	10020651
43157	10022437
41122	10014551
45073	10044565
42246	10020765
44508	10022437
41896	10019211
40818	10013573
44283	10037211
41458	10016256
40501	10006514
45324	10047899
42880	10022437
40712	10012378
43797	10028334
44071	10033371
42600	10022437
42368	10020765
41386	10016256
43544	10025482
44742	10041349
42690	10022437
46173	10061428
44813	10020466
41587	10016322
44232	10034719
44079	10033371
42054	10020642
41972	10061428
44889	10042674
41220	10016256
43082	10022437
43424	10022437
46074	10050584
40110	10000125
41862	10019211
45004	10044565
45961	10048010
46085	10040753
45304	10047895
40166	10000125
43798	10028334
43889	10028813
40623	10011469
45245	10047700
40239	10001497
41639	10016322
40136	10000125
41216	10016256
44901	10042772
41194	10022437
41608	10016322
44846	10042458
45664	10048010
41836	10019211
45701	10048010
40054	10000125
44129	10033425
40466	10024421
44648	10041349
45115	10044565
46082	10047513
42818	10022437
42551	10022437
46295	10016322
42938	10022437
40041	10000125
44396	10038743
45672	10048010
42603	10022437
42491	10020937
43099	10022437
41659	10016322
42490	10020937
40204	10000269
42874	10022437
41822	10019211
44523	10041052
41341	10016256
42173	10020751
44208	10033775
42200	10020751
43839	10028521
40084	10000125
44088	10033371
44781	10041349
41482	10033775
44335	10037660
40686	10012378
45025	10044565
41982	10020466
44087	10033371
43088	10022437
40975	10013709
40023	10000087
46045	10042674
41824	10019211
40145	10000125
41166	10015535
40659	10041349
46002	10048010
40498	10006514
44446	10061461
44670	10041349
45736	10048010
45491	10047899
44160	10033557
43480	10024264
41513	10016322
45236	10047700
40564	10022437
43698	10026749
41740	10019063
45564	10048010
46170	10061428
45783	10048010
41007	10013781
40855	10013573
46246	10061428
43907	10028813
40272	10002368
45345	10047899
44973	10010071
45828	10048010
42683	10022437
41457	10016256
45396	10047899
40168	10000125
41749	10019063
42576	10022437
42547	10022437
42099	10020642
44094	10033371
44406	10013573
42146	10020651
46182	10061428
45650	10048010
46410	10037087
41980	10020466
44253	10037087
46373	10067484
44574	10041349
40230	10001497
46256	10061428
42158	10020751
42512	10021654
46227	10021654
43486	10024870
44395	10038743
40254	10001760
42976	10022437
46241	10061428
42677	10022437
41421	10016256
45244	10047700
41630	10016322
41297	10016256
40108	10000125
45542	10013709
43761	10027599
40524	10008479
41727	10033371
40700	10012378
40619	10011469
43737	10027599
46042	10033371
45102	10044565
40430	10003549
41528	10016322
46179	10061428
44055	10033371
42209	10020751
45780	10048010
40449	10003988
40608	10011469
45973	10048010
45344	10047899
42711	10022437
45914	10048010
44211	10033775
42480	10020937
43500	10013781
41138	10061598
43058	10022437
42071	10020642
40276	10002368
44011	10029412
44805	10041349
45531	10048010
43635	10025482
40718	10012378
45285	10047895
41168	10015535
45878	10048010
40799	10013573
41757	10019063
41823	10019211
42626	10022437
40066	10000125
40003	10000059
42444	10020765
42389	10020765
44747	10041349
46397	10072005
46266	10061428
43479	10024264
43064	10022437
41899	10019211
45629	10048010
45808	10048010
41906	10019211
42425	10020765
44960	10043458
42428	10020765
40690	10012378
40988	10016322
42749	10022437
45239	10047700
41751	10019063
44222	10033775
45840	10048010
41675	10016338
42857	10022437
42345	10020765
41785	10019133
42376	10022437
41259	10016256
41712	10016338
40421	10003402
43699	10026749
45747	10048010
42602	10022437
45258	10047700
42217	10020751
45277	10047895
41950	10019211
45227	10047700
40055	10000125
43011	10022437
43678	10025482
42698	10022437
45948	10048010
43217	10022437
42617	10022437
44368	10037844
41671	10016338
41233	10016256
40550	10010071
41909	10019211
43101	10022437
45767	10048010
42758	10022437
45465	10047899
44482	10020765
42039	10020466
41063	10013911
42454	10020937
42900	10022437
43108	10022437
44046	10000087
46072	10050584
41995	10020466
41999	10020466
46175	10022437
43502	10020937
40454	10048010
45576	10048010
42481	10016322
41618	10016322
43548	10025482
40584	10011469
42872	10022437
40831	10013573
42816	10022437
41766	10022998
43652	10025482
45113	10044565
44016	10029412
40399	10003239
42323	10020765
43484	10024419
40820	10013573
45105	10044565
45166	10045178
44811	10027175
41435	10016256
46368	10067484
45194	10047340
42260	10020765
43936	10028813
45846	10048010
44535	10041349
44438	10039906
43897	10028813
44085	10053615
41563	10016322
43841	10047899
45740	10048010
44454	10040477
43079	10022437
40219	10001488
41545	10016322
42797	10022437
40839	10013573
41178	10016322
45346	10047899
40126	10000125
41308	10016256
42198	10020751
42646	10022437
41033	10013781
44573	10041349
43826	10028347
41964	10019303
40365	10002855
43293	10022437
45608	10048010
43918	10028813
40182	10000125
42828	10022437
40785	10013573
44544	10041349
42507	10021654
44041	10029898
43027	10022437
43574	10025482
41356	10016256
41738	10061920
40665	10041349
46144	10058920
40731	10012378
45912	10048010
40762	10012735
40050	10000125
45916	10048010
41715	10049119
44481	10040984
40164	10000125
43630	10025482
41573	10016322
45080	10044565
40396	10003239
45463	10047899
46068	10016256
41598	10016322
40777	10013496
44089	10033371
40072	10000125
43977	10028836
43400	10022437
44385	10022437
42681	10022437
45913	10048010
43792	10028334
41128	10014551
46208	10061428
42895	10022437
45307	10047895
40401	10003239
41349	10016256
44320	10037211
44252	10037087
43265	10022437
46177	10061428
40585	10011469
42154	10020651
40870	10013573
46261	10061428
40165	10000125
45340	10047899
44917	10022437
44108	10033371
42225	10020751
44425	10039906
41438	10016256
42569	10022437
41872	10019211
43912	10028813
46024	10048232
40148	10000125
40364	10002855
44412	10041349
40129	10000125
43782	10027951
42369	10020765
45350	10047899
41475	10020937
42409	10020765
45848	10048010
43185	10022437
43827	10028347
43875	10028813
42860	10022437
41612	10016322
43939	10028813
43384	10022437
40069	10000125
40042	10000125
43239	10022437
40309	10002368
41278	10016256
41925	10019211
40558	10010305
41089	10013946
44604	10041349
41360	10016256
45270	10047895
42888	10061428
40726	10012378
40439	10003988
40773	10013457
45996	10048010
43771	10027951
43675	10025482
45653	10048010
40615	10011469
44774	10041349
41591	10016322
40542	10010071
46206	10061428
40327	10002855
42933	10022437
45679	10048010
45921	10048010
43473	10003239
40678	10012374
44282	10037211
41530	10016322
46355	10067484
44329	10037660
44424	10039906
44233	10022437
43567	10025482
44642	10041349
40976	10013709
40107	10000125
45729	10048010
42009	10020466
40457	10061428
46306	10061920
41454	10016256
41490	10016322
45979	10048010
43581	10025482
46019	10048232
41544	10016322
44672	10061428
46232	10061428
46338	10022437
43241	10020765
40671	10012174
40735	10012378
41852	10019211
43553	10025482
45646	10048010
44365	10037844
43886	10028813
40370	10002855
40824	10013573
43387	10022437
40258	10001949
40146	10000125
40289	10002368
42676	10022437
40284	10002368
41461	10048779
46060	10049119
45695	10048010
40180	10000125
45962	10048010
44133	10033557
41112	10033371
42946	10022437
43405	10020765
42826	10022437
44278	10037211
45697	10048010
41961	10019303
43908	10028813
42913	10022437
45851	10048010
41439	10016256
40669	10028813
43005	10022437
42044	10022437
43852	10028596
44156	10033557
43485	10024419
41579	10016322
42447	10047899
40463	10028347
40142	10000125
44411	10016322
43745	10027599
40760	10012735
41681	10016338
41734	10017944
40922	10013663
45078	10044565
44840	10042458
42737	10022437
44673	10020765
45470	10047899
44890	10042674
41885	10019211
44191	10033664
43795	10028334
40586	10011469
45624	10048010
43882	10028813
43059	10022437
40006	10000059
40074	10000125
43105	10022437
44188	10033664
43499	10000059
41515	10016322
40065	10000125
42707	10022437
44275	10037211
45368	10047899
44166	10033557
42813	10022437
45502	10047899
45108	10044565
43589	10025482
43366	10022437
40864	10013573
44486	10022437
42257	10020765
41480	10016322
43683	10025482
43642	10025482
45153	10044565
41646	10016322
44697	10041349
42995	10022437
40120	10000125
44760	10041349
42952	10022437
44397	10016256
42022	10020466
44941	10016256
41324	10016256
45380	10047899
42885	10022437
40043	10000125
46147	10058920
40591	10011469
43813	10028347
45075	10044565
45818	10048010
43538	10025482
45858	10048010
41784	10019133
40617	10011469
46122	10054964
45235	10047700
41977	10020466
43189	10022437
41327	10016256
44390	10038743
44586	10041349
46100	10052804
45606	10048010
45438	10047899
46034	10041349
41365	10016256
45436	10047895
42476	10020937
40572	10011224
41087	10013946
44456	10022437
44589	10041349
43475	10024264
42155	10020751
45216	10016322
42265	10020765
43814	10028347
40075	10000125
40115	10000125
40661	10011469
42684	10022437
46033	10048779
45874	10048010
40412	10003246
44182	10033664
41683	10016338
45247	10047700
42594	10022437
43757	10027599
45898	10048010
41377	10016256
41557	10016322
45175	10046735
43725	10022437
45505	10047899
42308	10020765
43980	10047899
40291	10002368
44093	10033371
42292	10020765
43176	10022437
41638	10016322
46379	10067484
46224	10061428
45486	10047899
45938	10048010
40273	10002368
45549	10048010
44981	10043882
43560	10025482
43794	10028334
45997	10048010
43071	10022437
45911	10048010
41910	10019211
44654	10022437
45210	10047531
44493	10020765
40754	10002942
41239	10016256
45458	10047899
45044	10044565
46027	10002368
46119	10054964
45513	10047899
42199	10020751
44951	10043458
46109	10052904
44184	10033664
45433	10047899
45303	10047895
42977	10022437
44289	10037211
43323	10022437
41756	10019063
43616	10025482
40895	10013663
44775	10041349
44793	10041349
45527	10048010
40310	10002368
44907	10042945
42766	10022437
40853	10013573
43824	10028347
41670	10016338
42068	10020642
42424	10020765
42286	10020765
45958	10048010
45763	10048010
40007	10000059
45231	10047700
